iterations,bucket0,magnetism0,bucket1,magnetism1,bucket2,magnetism2,bucket3,magnetism3,bucket4,magnetism4,bucket5,magnetism5,bucket6,magnetism6,bucket7,magnetism7,bucket8,magnetism8,bucket9,magnetism9
6101,2,0.964506,0,0.950617,2,0.92284,0,0.888889,8,0.816358,1,0.719136,2,0.540123,0,0.175926,19,-0.0108025,11,0.00154321
6102,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.814815,1,0.717593,2,0.540123,0,0.175926,19,-0.0123457,11,0
6103,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.814815,5,0.719136,2,0.540123,0,0.175926,27,-0.0108025,11,0.00154321
6104,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.814815,5,0.717593,6,0.53858,0,0.175926,31,-0.0123457,11,0.00308642
6105,2,0.964506,0,0.950617,10,0.924383,0,0.888889,0,0.814815,5,0.717593,6,0.53858,0,0.175926,35,-0.0108025,19,0.00154321
6106,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.814815,1,0.716049,14,0.540123,0,0.175926,31,-0.00925926,19,0
6107,2,0.964506,0,0.950617,10,0.924383,0,0.888889,0,0.814815,1,0.716049,10,0.53858,4,0.174383,35,-0.0108025,15,0.00154321
6108,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.814815,1,0.716049,6,0.537037,4,0.174383,35,-0.0123457,11,0.00308642
6109,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.814815,1,0.716049,6,0.53858,4,0.174383,31,-0.0138889,11,0.00154321
6110,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.814815,9,0.717593,6,0.53858,4,0.175926,31,-0.0154321,3,0.00308642
6111,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.814815,1,0.716049,6,0.53858,4,0.175926,31,-0.0138889,3,0.00154321
6112,2,0.964506,0,0.950617,6,0.924383,0,0.888889,0,0.813272,1,0.716049,6,0.53858,4,0.175926,31,-0.0123457,3,0.00154321
6113,2,0.964506,0,0.950617,6,0.924383,0,0.888889,0,0.813272,1,0.716049,6,0.53858,8,0.177469,35,-0.0108025,3,0.00308642
6114,2,0.964506,0,0.950617,6,0.924383,0,0.888889,0,0.813272,1,0.716049,2,0.537037,4,0.175926,35,-0.00925926,3,0.00154321
6115,2,0.964506,0,0.950617,6,0.924383,0,0.888889,4,0.814815,1,0.716049,2,0.535494,4,0.175926,35,-0.0108025,3,0.00154321
6116,2,0.964506,0,0.950617,6,0.924383,0,0.888889,4,0.814815,1,0.716049,2,0.537037,0,0.177469,35,-0.0123457,3,0.00308642
6117,2,0.964506,0,0.950617,6,0.924383,0,0.888889,4,0.814815,1,0.716049,2,0.537037,0,0.177469,35,-0.0108025,3,0.00308642
6118,2,0.964506,0,0.950617,6,0.924383,0,0.888889,4,0.814815,1,0.716049,2,0.535494,4,0.175926,31,-0.00925926,11,0.00462963
6119,2,0.964506,8,0.95216,6,0.924383,0,0.888889,4,0.814815,1,0.716049,6,0.537037,0,0.174383,35,-0.00771605,15,0.00308642
6120,2,0.964506,0,0.950617,6,0.924383,0,0.888889,4,0.814815,1,0.716049,6,0.537037,0,0.175926,31,-0.00617284,19,0.00462963
6121,2,0.964506,0,0.950617,6,0.924383,0,0.888889,4,0.814815,1,0.716049,6,0.537037,4,0.177469,27,-0.00462963,19,0.00308642
6122,2,0.964506,0,0.950617,6,0.924383,0,0.888889,0,0.813272,1,0.716049,6,0.53858,0,0.179012,19,-0.00308642,19,0.00154321
6123,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.813272,5,0.717593,6,0.53858,0,0.179012,23,-0.00154321,15,0
6124,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.813272,1,0.716049,6,0.53858,0,0.180556,23,-0.00308642,19,-0.00154321
6125,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.813272,1,0.716049,6,0.53858,0,0.179012,23,-0.00154321,15,-0.00308642
6126,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.813272,1,0.716049,6,0.53858,4,0.180556,19,-0.00308642,11,-0.00154321
6127,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.813272,1,0.716049,6,0.53858,8,0.182099,15,-0.00462963,7,-0.00308642
6128,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.813272,1,0.716049,2,0.540123,4,0.180556,15,-0.00617284,7,-0.00154321
6129,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.813272,1,0.716049,10,0.541667,4,0.180556,15,-0.00771605,7,0
6130,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.813272,1,0.716049,6,0.540123,0,0.182099,11,-0.00617284,3,0.00154321
6131,2,0.964506,0,0.950617,2,0.92284,0,0.888889,0,0.813272,1,0.716049,6,0.540123,0,0.182099,15,-0.00462963,3,0.00308642
6132,2,0.964506,0,0.950617,2,0.924383,0,0.888889,0,0.813272,1,0.716049,2,0.53858,0,0.183642,15,-0.00308642,3,0.00308642
6133,2,0.964506,0,0.950617,2,0.924383,0,0.887346,0,0.813272,1,0.717593,6,0.537037,0,0.183642,15,-0.00462963,3,0.00462963
6134,2,0.964506,0,0.950617,2,0.924383,0,0.887346,0,0.813272,1,0.717593,6,0.535494,0,0.182099,19,-0.00617284,7,0.00617284
6135,2,0.964506,0,0.950617,2,0.924383,0,0.887346,0,0.813272,1,0.717593,6,0.535494,0,0.182099,15,-0.00771605,11,0.00771605
6136,2,0.964506,0,0.950617,2,0.924383,0,0.887346,0,0.813272,1,0.717593,6,0.533951,0,0.183642,23,-0.00617284,15,0.00617284
6137,2,0.964506,0,0.950617,2,0.924383,0,0.887346,0,0.813272,1,0.717593,6,0.535494,0,0.183642,23,-0.00771605,19,0.00462963
6138,2,0.964506,0,0.950617,2,0.924383,0,0.887346,0,0.813272,1,0.717593,10,0.537037,0,0.183642,27,-0.00617284,15,0.00308642
6139,2,0.964506,0,0.950617,2,0.924383,0,0.887346,0,0.813272,1,0.719136,2,0.535494,0,0.183642,31,-0.00462963,19,0.00154321
6140,10,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.813272,1,0.719136,2,0.537037,4,0.182099,23,-0.00308642,19,0
6141,2,0.964506,0,0.950617,2,0.924383,0,0.887346,0,0.813272,1,0.719136,6,0.53858,4,0.182099,23,-0.00462963,15,0.00154321
6142,2,0.964506,0,0.950617,2,0.924383,0,0.887346,0,0.813272,1,0.719136,6,0.53858,0,0.183642,19,-0.00308642,15,0
6143,2,0.964506,0,0.950617,2,0.924383,0,0.887346,8,0.814815,1,0.720679,10,0.540123,0,0.185185,19,-0.00154321,15,0.00154321
6144,2,0.964506,0,0.950617,2,0.924383,0,0.887346,0,0.813272,1,0.720679,6,0.53858,0,0.185185,19,-0.00308642,23,0
6145,2,0.964506,0,0.950617,2,0.924383,0,0.887346,0,0.813272,1,0.720679,2,0.537037,0,0.185185,23,-0.00462963,23,-0.00154321
6146,2,0.964506,0,0.950617,2,0.924383,0,0.887346,4,0.811728,1,0.720679,2,0.537037,0,0.185185,19,-0.00617284,19,0
6147,2,0.964506,0,0.950617,2,0.924383,0,0.887346,4,0.811728,1,0.720679,2,0.537037,0,0.185185,15,-0.00771605,19,-0.00154321
6148,2,0.964506,0,0.950617,2,0.924383,0,0.887346,4,0.811728,1,0.719136,2,0.537037,0,0.185185,11,-0.00617284,11,-0.00308642
6149,2,0.964506,0,0.950617,2,0.924383,0,0.887346,4,0.811728,1,0.719136,2,0.537037,0,0.185185,11,-0.00771605,15,-0.00462963
6150,2,0.964506,0,0.950617,2,0.924383,0,0.887346,4,0.811728,1,0.719136,2,0.537037,0,0.185185,11,-0.00617284,11,-0.00617284
6151,2,0.964506,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.719136,2,0.537037,8,0.186728,19,-0.00462963,11,-0.00462963
6152,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.719136,2,0.537037,0,0.185185,23,-0.00308642,3,-0.00308642
6153,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.719136,2,0.537037,0,0.183642,27,-0.00462963,3,-0.00308642
6154,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.719136,2,0.537037,0,0.185185,31,-0.00308642,3,-0.00308642
6155,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.719136,2,0.537037,0,0.185185,31,-0.00462963,7,-0.00154321
6156,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.719136,2,0.537037,0,0.185185,27,-0.00308642,3,-0.00308642
6157,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.719136,2,0.537037,0,0.183642,19,-0.00154321,7,-0.00154321
6158,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.719136,2,0.537037,0,0.183642,27,0,7,-0.00308642
6159,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.719136,2,0.537037,0,0.183642,31,0.00154321,3,-0.00154321
6160,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.719136,2,0.537037,0,0.185185,35,0.00308642,3,-0.00154321
6161,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.719136,2,0.537037,4,0.186728,31,0.00462963,3,-0.00154321
6162,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.719136,2,0.537037,4,0.186728,27,0.00617284,3,-0.00308642
6163,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.719136,2,0.537037,4,0.188272,19,0.00462963,7,-0.00462963
6164,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.720679,2,0.535494,12,0.189815,19,0.00308642,11,-0.00308642
6165,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.720679,2,0.535494,20,0.191358,15,0.00154321,15,-0.00462963
6166,2,0.966049,0,0.950617,2,0.924383,4,0.888889,0,0.810185,1,0.720679,2,0.535494,16,0.192901,15,0.00308642,15,-0.00617284
6167,2,0.966049,0,0.950617,2,0.924383,4,0.888889,0,0.810185,1,0.720679,2,0.535494,12,0.194444,15,0.00154321,19,-0.00462963
6168,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.720679,2,0.535494,4,0.195988,19,0,11,-0.00308642
6169,2,0.966049,0,0.950617,2,0.924383,0,0.887346,0,0.810185,1,0.720679,2,0.535494,0,0.194444,27,-0.00154321,15,-0.00154321
6170,2,0.966049,0,0.950617,10,0.925926,0,0.885802,8,0.811728,1,0.720679,2,0.535494,0,0.194444,27,-0.00308642,15,-0.00308642
6171,10,0.967593,0,0.950617,2,0.924383,0,0.885802,12,0.813272,1,0.720679,2,0.537037,0,0.194444,31,-0.00462963,15,-0.00462963
6172,2,0.966049,0,0.950617,2,0.924383,0,0.885802,4,0.811728,1,0.720679,2,0.537037,0,0.192901,35,-0.00617284,19,-0.00308642
6173,2,0.966049,0,0.950617,2,0.924383,0,0.885802,4,0.811728,1,0.720679,2,0.537037,0,0.192901,31,-0.00462963,11,-0.00154321
6174,2,0.966049,0,0.950617,2,0.924383,8,0.887346,8,0.813272,5,0.722222,2,0.537037,0,0.192901,31,-0.00617284,15,0
6175,2,0.966049,0,0.950617,2,0.924383,0,0.885802,0,0.811728,5,0.720679,2,0.537037,4,0.191358,27,-0.00462963,15,0.00154321
6176,2,0.966049,0,0.950617,2,0.924383,0,0.885802,0,0.811728,1,0.719136,2,0.537037,8,0.192901,19,-0.00308642,15,0.00308642
6177,2,0.966049,0,0.950617,2,0.924383,0,0.885802,0,0.811728,1,0.719136,2,0.53858,4,0.191358,19,-0.00462963,11,0.00462963
6178,2,0.966049,0,0.950617,2,0.924383,0,0.885802,0,0.811728,1,0.719136,2,0.537037,4,0.191358,23,-0.00617284,11,0.00617284
6179,2,0.966049,0,0.950617,2,0.924383,0,0.885802,0,0.811728,1,0.719136,6,0.53858,4,0.191358,23,-0.00771605,11,0.00462963
6180,2,0.966049,0,0.950617,2,0.924383,0,0.885802,0,0.811728,1,0.719136,6,0.53858,0,0.192901,27,-0.00617284,7,0.00617284
6181,2,0.966049,0,0.950617,2,0.924383,0,0.885802,0,0.811728,1,0.719136,6,0.53858,0,0.192901,27,-0.00771605,3,0.00462963
6182,2,0.966049,0,0.950617,2,0.924383,0,0.885802,0,0.811728,1,0.719136,6,0.53858,0,0.191358,23,-0.00925926,3,0.00462963
6183,2,0.966049,0,0.950617,2,0.924383,0,0.885802,0,0.811728,1,0.719136,6,0.53858,0,0.191358,15,-0.0108025,3,0.00617284
6184,2,0.966049,0,0.950617,2,0.924383,0,0.885802,0,0.811728,1,0.719136,6,0.53858,0,0.191358,11,-0.00925926,3,0.00617284
6185,2,0.966049,0,0.95216,2,0.924383,0,0.885802,4,0.813272,1,0.719136,6,0.53858,0,0.191358,3,-0.00771605,7,0.00771605
6186,2,0.966049,0,0.95216,2,0.924383,0,0.885802,4,0.813272,5,0.720679,2,0.537037,0,0.191358,3,-0.00771605,11,0.00925926
6187,2,0.966049,0,0.95216,2,0.924383,0,0.885802,0,0.811728,5,0.720679,2,0.535494,0,0.191358,3,-0.00771605,3,0.00771605
6188,2,0.966049,0,0.95216,2,0.924383,0,0.885802,0,0.811728,1,0.719136,2,0.533951,0,0.191358,3,-0.00771605,3,0.00771605
6189,2,0.966049,0,0.95216,2,0.924383,0,0.885802,0,0.811728,1,0.719136,2,0.533951,0,0.189815,7,-0.00617284,3,0.00617284
6190,2,0.966049,0,0.95216,2,0.924383,0,0.885802,0,0.811728,1,0.719136,2,0.532407,8,0.188272,7,-0.00462963,3,0.00617284
6191,2,0.966049,0,0.95216,2,0.924383,0,0.885802,0,0.811728,1,0.717593,2,0.530864,12,0.189815,3,-0.00617284,3,0.00462963
6192,2,0.966049,0,0.95216,2,0.924383,0,0.885802,0,0.811728,1,0.717593,2,0.530864,8,0.188272,3,-0.00617284,3,0.00462963
6193,2,0.967593,0,0.95216,2,0.924383,0,0.885802,0,0.811728,1,0.717593,2,0.530864,0,0.186728,3,-0.00462963,3,0.00462963
6194,2,0.967593,0,0.95216,2,0.924383,0,0.885802,0,0.811728,1,0.717593,2,0.530864,0,0.188272,3,-0.00617284,3,0.00308642
6195,2,0.967593,0,0.95216,2,0.924383,0,0.885802,8,0.813272,5,0.719136,2,0.530864,4,0.186728,3,-0.00617284,3,0.00308642
6196,2,0.967593,0,0.95216,2,0.924383,0,0.885802,4,0.811728,5,0.719136,2,0.530864,0,0.185185,7,-0.00462963,3,0.00308642
6197,2,0.967593,0,0.95216,2,0.924383,0,0.885802,4,0.811728,5,0.719136,2,0.530864,0,0.185185,7,-0.00308642,3,0.00308642
6198,2,0.967593,0,0.95216,2,0.924383,0,0.885802,4,0.811728,5,0.719136,2,0.530864,0,0.185185,11,-0.00462963,3,0.00308642
6199,2,0.967593,0,0.95216,6,0.925926,0,0.885802,0,0.810185,1,0.717593,2,0.530864,0,0.185185,11,-0.00308642,3,0.00462963
6200,2,0.967593,0,0.95216,6,0.925926,0,0.885802,0,0.810185,1,0.717593,2,0.530864,0,0.185185,3,-0.00462963,3,0.00462963
6201,2,0.967593,0,0.95216,6,0.925926,0,0.884259,0,0.810185,1,0.717593,2,0.530864,0,0.185185,3,-0.00462963,3,0.00462963
6202,2,0.967593,0,0.95216,6,0.925926,0,0.884259,0,0.810185,1,0.719136,6,0.532407,0,0.185185,3,-0.00462963,3,0.00308642
6203,2,0.967593,0,0.95216,14,0.927469,0,0.884259,0,0.810185,1,0.719136,2,0.530864,0,0.183642,3,-0.00462963,3,0.00462963
6204,2,0.967593,0,0.95216,6,0.925926,0,0.884259,0,0.810185,1,0.719136,2,0.530864,0,0.183642,3,-0.00617284,7,0.00308642
6205,2,0.967593,0,0.95216,6,0.925926,0,0.884259,0,0.810185,1,0.719136,2,0.530864,0,0.182099,3,-0.00462963,3,0.00462963
6206,2,0.967593,0,0.95216,6,0.925926,0,0.884259,0,0.810185,1,0.719136,2,0.530864,0,0.182099,3,-0.00462963,3,0.00462963
6207,2,0.967593,0,0.95216,6,0.925926,0,0.884259,0,0.810185,1,0.719136,2,0.530864,0,0.182099,7,-0.00308642,3,0.00617284
6208,2,0.967593,0,0.95216,2,0.924383,0,0.884259,0,0.810185,1,0.720679,2,0.529321,0,0.182099,11,-0.00154321,7,0.00771605
6209,2,0.966049,0,0.95216,2,0.924383,0,0.884259,8,0.811728,1,0.720679,2,0.529321,0,0.182099,11,0,3,0.00617284
6210,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,1,0.719136,2,0.529321,0,0.180556,11,0.00154321,7,0.00462963
6211,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,1,0.719136,6,0.527778,0,0.179012,11,0.00308642,7,0.00462963
6212,10,0.967593,0,0.95216,2,0.924383,0,0.884259,0,0.810185,1,0.719136,6,0.526235,0,0.179012,11,0.00462963,3,0.00308642
6213,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,1,0.719136,6,0.524691,0,0.179012,7,0.00617284,3,0.00308642
6214,2,0.966049,0,0.95216,2,0.924383,4,0.885802,0,0.810185,1,0.719136,6,0.523148,4,0.180556,15,0.00771605,3,0.00154321
6215,2,0.966049,0,0.95216,2,0.924383,4,0.885802,0,0.810185,5,0.720679,2,0.521605,4,0.179012,19,0.00925926,3,0.00154321
6216,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,5,0.720679,2,0.521605,0,0.177469,19,0.00771605,3,0.00154321
6217,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,5,0.720679,2,0.521605,0,0.177469,19,0.00617284,7,0.00308642
6218,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,5,0.720679,6,0.523148,0,0.179012,23,0.00462963,7,0.00308642
6219,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,5,0.720679,6,0.523148,4,0.177469,19,0.00308642,7,0.00462963
6220,2,0.966049,0,0.95216,2,0.924383,4,0.885802,0,0.810185,1,0.722222,6,0.521605,4,0.177469,19,0.00462963,3,0.00617284
6221,2,0.966049,0,0.95216,2,0.924383,4,0.885802,0,0.810185,1,0.722222,2,0.520062,4,0.177469,19,0.00617284,3,0.00617284
6222,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,5,0.723765,2,0.520062,4,0.177469,15,0.00771605,3,0.00771605
6223,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,9,0.725309,2,0.520062,8,0.175926,11,0.00617284,7,0.00925926
6224,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,5,0.723765,6,0.521605,0,0.174383,15,0.00771605,3,0.0108025
6225,2,0.966049,8,0.953704,2,0.924383,0,0.884259,0,0.810185,1,0.722222,6,0.521605,0,0.174383,15,0.00617284,3,0.0108025
6226,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,1,0.722222,6,0.521605,0,0.174383,19,0.00462963,3,0.0123457
6227,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,1,0.722222,6,0.523148,0,0.174383,19,0.00308642,3,0.0123457
6228,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,1,0.722222,2,0.524691,0,0.174383,11,0.00462963,3,0.0138889
6229,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,1,0.722222,2,0.526235,0,0.174383,15,0.00617284,3,0.0154321
6230,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,1,0.722222,2,0.526235,0,0.174383,15,0.00771605,3,0.0154321
6231,2,0.966049,0,0.95216,2,0.924383,0,0.884259,0,0.810185,1,0.722222,2,0.526235,0,0.174383,19,0.00925926,3,0.0169753
6232,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.810185,1,0.722222,2,0.526235,0,0.174383,15,0.00771605,3,0.0185185
6233,2,0.966049,0,0.95216,2,0.925926,0,0.884259,4,0.811728,1,0.722222,2,0.526235,0,0.174383,23,0.00925926,3,0.0200617
6234,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.810185,1,0.722222,2,0.526235,0,0.174383,15,0.0108025,3,0.0200617
6235,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.810185,1,0.722222,2,0.526235,4,0.17284,23,0.00925926,3,0.0216049
6236,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.810185,1,0.723765,2,0.526235,0,0.171296,19,0.0108025,7,0.0200617
6237,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.810185,1,0.722222,2,0.527778,4,0.17284,15,0.00925926,7,0.0216049
6238,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.810185,1,0.723765,2,0.527778,0,0.174383,19,0.00771605,7,0.0231481
6239,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.810185,5,0.725309,2,0.527778,0,0.174383,15,0.00925926,7,0.0231481
6240,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.810185,5,0.723765,2,0.527778,0,0.174383,19,0.00771605,7,0.0216049
6241,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.810185,5,0.723765,6,0.529321,0,0.174383,19,0.00617284,11,0.0231481
6242,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.810185,1,0.722222,2,0.527778,0,0.174383,19,0.00462963,11,0.0246914
6243,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.810185,1,0.722222,2,0.526235,0,0.175926,15,0.00308642,7,0.0262346
6244,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.810185,1,0.722222,2,0.526235,0,0.177469,7,0.00154321,7,0.0277778
6245,10,0.967593,0,0.95216,2,0.925926,0,0.884259,0,0.808642,1,0.722222,2,0.526235,0,0.177469,7,0,7,0.0262346
6246,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.808642,1,0.722222,2,0.526235,0,0.177469,11,-0.00154321,7,0.0277778
6247,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.808642,1,0.722222,2,0.526235,4,0.179012,15,0,3,0.029321
6248,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.808642,1,0.722222,2,0.526235,0,0.177469,15,-0.00154321,3,0.029321
6249,2,0.966049,0,0.95216,2,0.925926,0,0.884259,8,0.810185,1,0.722222,2,0.526235,0,0.177469,15,-0.00308642,3,0.0277778
6250,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.808642,1,0.722222,2,0.526235,0,0.179012,11,-0.00462963,3,0.0277778
6251,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.808642,1,0.722222,2,0.526235,8,0.177469,19,-0.00308642,3,0.0277778
6252,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.808642,1,0.722222,2,0.526235,8,0.179012,23,-0.00154321,7,0.029321
6253,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.808642,1,0.722222,2,0.526235,4,0.177469,23,-0.00308642,3,0.0277778
6254,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.808642,1,0.720679,2,0.526235,4,0.175926,27,-0.00154321,3,0.0262346
6255,2,0.966049,0,0.95216,6,0.927469,0,0.884259,0,0.808642,1,0.720679,2,0.524691,4,0.177469,27,0,3,0.0246914
6256,2,0.966049,0,0.95216,6,0.927469,0,0.884259,0,0.808642,1,0.720679,2,0.524691,0,0.179012,23,0.00154321,3,0.0262346
6257,2,0.966049,0,0.95216,6,0.927469,0,0.884259,0,0.808642,1,0.720679,2,0.524691,0,0.180556,23,0.00308642,11,0.0277778
6258,2,0.966049,0,0.95216,6,0.927469,0,0.884259,0,0.808642,1,0.720679,2,0.524691,0,0.180556,23,0.00154321,15,0.029321
6259,2,0.966049,0,0.95216,6,0.927469,0,0.884259,0,0.808642,1,0.720679,2,0.524691,0,0.180556,19,0,11,0.0277778
6260,2,0.966049,0,0.95216,6,0.927469,0,0.884259,0,0.808642,1,0.720679,2,0.524691,0,0.180556,19,0.00154321,15,0.0262346
6261,2,0.966049,0,0.95216,6,0.927469,0,0.884259,0,0.808642,1,0.720679,2,0.524691,0,0.180556,23,0.00308642,15,0.0277778
6262,2,0.966049,0,0.95216,2,0.925926,0,0.884259,0,0.808642,1,0.720679,2,0.524691,0,0.180556,31,0.00154321,15,0.029321
6263,2,0.966049,0,0.95216,2,0.925926,0,0.885802,0,0.808642,1,0.720679,2,0.524691,0,0.180556,39,0.00308642,11,0.0277778
6264,2,0.966049,0,0.95216,2,0.925926,0,0.885802,0,0.807099,1,0.720679,2,0.524691,0,0.180556,39,0.00462963,7,0.0262346
6265,2,0.966049,0,0.95216,2,0.925926,0,0.885802,0,0.808642,1,0.720679,2,0.524691,0,0.180556,47,0.00617284,11,0.0277778
6266,2,0.966049,0,0.95216,2,0.925926,0,0.885802,0,0.808642,1,0.720679,2,0.524691,0,0.182099,55,0.00462963,7,0.029321
6267,2,0.966049,0,0.95216,2,0.925926,0,0.885802,0,0.808642,5,0.722222,2,0.524691,0,0.182099,55,0.00617284,7,0.0277778
6268,2,0.966049,0,0.95216,2,0.925926,0,0.885802,0,0.808642,5,0.720679,2,0.524691,0,0.182099,51,0.00462963,7,0.0262346
6269,2,0.966049,0,0.95216,2,0.925926,0,0.885802,4,0.810185,5,0.720679,2,0.524691,0,0.183642,47,0.00617284,7,0.0262346
6270,2,0.966049,0,0.953704,2,0.925926,0,0.885802,4,0.810185,5,0.720679,2,0.524691,0,0.185185,47,0.00771605,7,0.0246914
6271,2,0.966049,0,0.953704,2,0.925926,0,0.884259,4,0.810185,9,0.722222,2,0.524691,4,0.186728,55,0.00925926,7,0.0231481
6272,6,0.967593,0,0.953704,2,0.925926,0,0.884259,4,0.810185,1,0.720679,2,0.524691,4,0.185185,51,0.00771605,3,0.0216049
6273,6,0.967593,0,0.953704,2,0.925926,0,0.884259,8,0.811728,1,0.720679,6,0.526235,4,0.186728,51,0.00925926,7,0.0200617
6274,6,0.967593,0,0.953704,2,0.925926,0,0.884259,0,0.810185,1,0.720679,6,0.526235,4,0.188272,51,0.0108025,7,0.0216049
6275,6,0.967593,0,0.953704,2,0.925926,0,0.884259,0,0.810185,1,0.720679,6,0.526235,0,0.189815,59,0.00925926,7,0.0231481
6276,6,0.967593,0,0.953704,2,0.925926,0,0.885802,8,0.811728,1,0.720679,2,0.527778,0,0.189815,51,0.0108025,7,0.0231481
6277,6,0.967593,0,0.953704,2,0.925926,0,0.885802,0,0.810185,1,0.720679,2,0.526235,0,0.188272,47,0.00925926,7,0.0216049
6278,6,0.967593,0,0.953704,2,0.925926,0,0.885802,0,0.810185,1,0.719136,2,0.526235,0,0.188272,43,0.00771605,3,0.0231481
6279,6,0.967593,0,0.953704,2,0.925926,0,0.884259,0,0.811728,1,0.719136,2,0.526235,0,0.188272,39,0.00925926,3,0.0216049
6280,6,0.967593,0,0.953704,2,0.925926,0,0.882716,0,0.811728,1,0.719136,2,0.526235,4,0.189815,35,0.00771605,3,0.0216049
6281,6,0.967593,0,0.953704,2,0.925926,0,0.882716,8,0.813272,5,0.720679,2,0.526235,4,0.188272,35,0.00925926,11,0.0231481
6282,6,0.967593,0,0.953704,2,0.925926,0,0.882716,0,0.811728,1,0.719136,2,0.526235,4,0.188272,27,0.0108025,11,0.0246914
6283,6,0.967593,0,0.953704,2,0.925926,0,0.882716,0,0.811728,1,0.719136,2,0.526235,4,0.189815,23,0.00925926,11,0.0262346
6284,6,0.967593,0,0.953704,2,0.925926,0,0.882716,0,0.811728,5,0.720679,2,0.526235,0,0.188272,23,0.0108025,7,0.0277778
