iteration,bucketValue,magnetism
1440,0,0.285494
1441,0,0.287037
1442,0,0.28858
1443,0,0.287037
1444,0,0.28858
1445,0,0.28858
1446,0,0.287037
1447,0,0.287037
1448,0,0.287037
1449,4,0.28858
1450,4,0.28858
1451,4,0.28858
1452,0,0.287037
1453,4,0.28858
1454,0,0.287037
1455,0,0.285494
1456,0,0.285494
1457,0,0.285494
1458,0,0.285494
1459,0,0.283951
1460,0,0.282407
1461,0,0.283951
1462,0,0.283951
1463,0,0.283951
1464,0,0.285494
1465,4,0.283951
1466,8,0.282407
1467,16,0.283951
1468,16,0.282407
1469,20,0.283951
1470,20,0.282407
1471,16,0.280864
1472,16,0.282407
1473,8,0.280864
1474,8,0.279321
1475,12,0.277778
